sec	CH1	CH40	
81.153	0.259705	111.524	
81.154	0.262451	111.524	
81.155	0.266724	111.524	
81.156	0.271606	111.524	
81.157	0.276794	111.524	
81.158	0.281982	111.524	
81.159	0.28717	111.524	
81.16	0.291748	111.524	
81.161	0.296021	111.524	
81.162	0.299377	111.524	
81.163	0.302734	111.524	
81.164	0.305786	111.524	
81.165	0.309143	111.524	
81.166	0.312195	111.524	
81.167	0.315247	111.524	
81.168	0.318298	111.524	
81.169	0.32074	111.524	
81.17	0.322876	111.524	
81.171	0.325012	111.524	
81.172	0.327454	111.524	
81.173	0.330811	111.524	
81.174	0.334778	111.524	
81.175	0.339966	111.524	
81.176	0.345764	111.524	
81.177	0.352478	111.524	
81.178	0.359192	111.524	
81.179	0.366211	111.524	
81.18	0.37323	111.524	
81.181	0.380249	111.524	
81.182	0.386658	111.524	
81.183	0.391541	111.524	
81.184	0.394897	111.524	
81.185	0.396423	111.524	
81.186	0.397339	111.524	
81.187	0.39856	111.524	
81.188	0.400391	111.524	
81.189	0.402832	111.524	
81.19	0.404968	111.524	
81.191	0.405273	111.524	
81.192	0.402832	111.524	
81.193	0.396729	111.524	
81.194	0.387573	111.524	
81.195	0.375671	111.524	
81.196	0.362549	111.524	
81.197	0.348206	111.524	
81.198	0.333252	111.524	
81.199	0.316772	111.524	
81.2	0.298767	111.524	
81.201	0.278931	111.524	
81.202	0.257568	111.524	
81.203	0.235596	111.524	
81.204	0.213623	111.524	
81.205	0.191956	111.524	
81.206	0.171509	111.524	
81.207	0.152588	111.524	
81.208	0.135498	111.524	
81.209	0.120544	111.524	
81.21	0.107422	111.524	
81.211	0.0964355	111.524	
81.212	0.088501	111.524	
81.213	0.0827026	111.524	
81.214	0.0793457	111.524	
81.215	0.0778198	111.524	
81.216	0.078125	111.524	
81.217	0.0796509	111.524	
81.218	0.0823975	111.524	
81.219	0.0857544	111.524	
81.22	0.0891113	111.524	
81.221	0.0918579	111.524	
81.222	0.0939941	111.524	
81.223	0.09552	111.524	
81.224	0.0961304	111.524	
81.225	0.0958252	111.524	
81.226	0.0946045	111.524	
81.227	0.0933838	111.524	
81.228	0.0918579	111.524	
81.229	0.0906372	111.524	
81.23	0.0900269	111.524	
81.231	0.0897217	111.524	
81.232	0.0891113	111.524	
81.233	0.0888062	111.524	
81.234	0.0881958	111.524	
81.235	0.0878906	111.524	
81.236	0.0878906	111.524	
81.237	0.0881958	111.524	
81.238	0.0891113	111.524	
81.239	0.0900269	111.524	
81.24	0.0909424	111.524	
81.241	0.0915527	111.524	
81.242	0.0921631	111.524	
81.243	0.0918579	111.524	
81.244	0.0906372	111.524	
81.245	0.088501	111.524	
81.246	0.0860596	111.524	
81.247	0.0839233	111.524	
81.248	0.0823975	111.524	
81.249	0.0817871	111.524	
81.25	0.0823975	111.524	
81.251	0.083313	111.524	
81.252	0.0845337	111.524	
81.253	0.0854492	111.524	
81.254	0.0854492	111.524	
81.255	0.0854492	111.524	
81.256	0.0857544	111.524	
81.257	0.0875854	111.524	
81.258	0.0909424	111.524	
81.259	0.09552	111.524	
81.26	0.101013	111.524	
81.261	0.106812	111.524	
81.262	0.112915	111.524	
81.263	0.118713	111.524	
81.264	0.123901	111.524	
81.265	0.127869	111.524	
81.266	0.130615	111.524	
81.267	0.132446	111.524	
81.268	0.133972	111.524	
81.269	0.134277	111.524	
81.27	0.133972	111.524	
81.271	0.132141	111.524	
81.272	0.129089	111.524	
81.273	0.124512	111.524	
81.274	0.118713	111.524	
81.275	0.112305	111.524	
81.276	0.10437	111.524	
81.277	0.0952148	111.524	
81.278	0.0845337	111.524	
81.279	0.0723267	111.524	
81.28	0.0604248	111.524	
81.281	0.0497437	111.524	
81.282	0.0405884	111.524	
81.283	0.0338745	111.524	
81.284	0.0305176	111.524	
81.285	0.0305176	111.524	
81.286	0.0357056	111.524	
81.287	0.0463867	111.524	
81.288	0.062561	111.524	
81.289	0.0845337	111.524	
81.29	0.112305	111.524	
81.291	0.146179	111.524	
81.292	0.187073	111.524	
81.293	0.234985	111.524	
81.294	0.289917	111.524	
81.295	0.351563	111.524	
81.296	0.419312	111.524	
81.297	0.492554	111.524	
81.298	0.570068	111.524	
81.299	0.650635	111.524	
81.3	0.733643	111.524	
81.301	0.817871	111.524	
81.302	0.90271	111.524	
81.303	0.985718	111.524	
81.304	1.06598	111.524	
81.305	1.14166	111.524	
81.306	1.21277	111.524	
81.307	1.2793	111.524	
81.308	1.34155	111.524	
81.309	1.39832	111.524	
81.31	1.44867	111.524	
81.311	1.4917	111.524	
81.312	1.52649	111.524	
81.313	1.55334	111.524	
81.314	1.57227	111.524	
81.315	1.58264	111.524	
81.316	1.58417	111.524	
81.317	1.57654	111.524	
81.318	1.55823	111.524	
81.319	1.52893	111.524	
81.32	1.48712	111.524	
81.321	1.4325	111.524	
81.322	1.36536	111.524	
81.323	1.2854	111.524	
81.324	1.19354	112.36	
81.325	1.09009	112.36	
81.326	0.976257	112.36	
81.327	0.853577	112.36	
81.328	0.723572	112.36	
81.329	0.588379	112.36	
81.33	0.450439	112.36	
81.331	0.310974	112.36	
81.332	0.173035	112.36	
81.333	0.0387573	112.36	
81.334	-0.0897217	112.36	
81.335	-0.209656	112.36	
81.336	-0.318604	112.36	
81.337	-0.415344	112.36	
81.338	-0.498047	112.36	
81.339	-0.566101	112.36	
81.34	-0.619202	112.36	
81.341	-0.656738	112.36	
81.342	-0.679626	112.36	
81.343	-0.688782	112.36	
81.344	-0.684814	112.36	
81.345	-0.66925	112.36	
81.346	-0.643616	112.36	
81.347	-0.609741	112.36	
81.348	-0.570068	112.36	
81.349	-0.526123	112.36	
81.35	-0.480042	112.36	
81.351	-0.43335	112.36	
81.352	-0.387573	112.36	
81.353	-0.343628	112.36	
81.354	-0.302124	112.36	
81.355	-0.263977	112.36	
81.356	-0.228882	112.36	
81.357	-0.197449	112.36	
81.358	-0.169678	112.36	
81.359	-0.146179	112.36	
81.36	-0.126343	112.36	
81.361	-0.110474	112.36	
81.362	-0.0985718	112.36	
81.363	-0.0897217	112.36	
81.364	-0.0827026	112.36	
81.365	-0.0772095	112.36	
81.366	-0.072937	112.36	
81.367	-0.0695801	112.36	
81.368	-0.0671387	112.36	
81.369	-0.0656128	112.36	
81.37	-0.0643921	112.36	
81.371	-0.062561	112.36	
81.372	-0.0601196	112.36	
81.373	-0.0564575	112.36	
81.374	-0.0512695	112.36	
81.375	-0.0454712	112.36	
81.376	-0.0393677	112.36	
81.377	-0.0326538	112.36	
81.378	-0.0262451	112.36	
81.379	-0.0198364	112.36	
81.38	-0.0143433	112.36	
81.381	-0.00976563	112.36	
81.382	-0.00610352	112.36	
81.383	-0.00335693	112.36	
81.384	-0.00183105	112.36	
81.385	-0.000915527	112.36	
81.386	-0.000915527	112.36	
81.387	-0.00244141	112.36	
81.388	-0.00579834	112.36	
81.389	-0.010376	112.36	
81.39	-0.0158691	112.36	
81.391	-0.0213623	112.36	
81.392	-0.0268555	112.36	
81.393	-0.0317383	112.36	
81.394	-0.0360107	112.36	
81.395	-0.0387573	112.36	
81.396	-0.039978	112.36	
81.397	-0.0396729	112.36	
81.398	-0.0378418	112.36	
81.399	-0.0350952	112.36	
81.4	-0.0314331	112.36	
81.401	-0.0280762	112.36	
81.402	-0.0250244	112.36	
81.403	-0.0219727	112.36	
81.404	-0.0192261	112.36	
81.405	-0.0167847	112.36	
81.406	-0.0149536	112.36	
81.407	-0.0140381	112.36	
81.408	-0.0140381	112.36	
81.409	-0.0152588	112.36	
81.41	-0.0170898	112.36	
81.411	-0.0201416	112.36	
81.412	-0.0244141	112.36	
81.413	-0.0299072	112.36	
81.414	-0.0366211	112.36	
81.415	-0.0439453	112.36	
81.416	-0.0509644	112.36	
81.417	-0.0570679	112.36	
81.418	-0.0613403	112.36	
81.419	-0.0634766	112.36	
81.42	-0.0628662	112.36	
81.421	-0.0598145	112.36	
81.422	-0.0552368	112.36	
81.423	-0.0491333	112.36	
81.424	-0.0421143	112.36	
81.425	-0.0344849	112.36	
81.426	-0.0262451	112.36	
81.427	-0.017395	112.36	
81.428	-0.00823975	112.36	
81.429	0.000915527	112.36	
81.43	0.0100708	112.36	
81.431	0.0183105	112.36	
81.432	0.0259399	112.36	
81.433	0.0323486	112.36	
81.434	0.0375366	112.36	
81.435	0.0411987	112.36	
81.436	0.0436401	112.36	
81.437	0.0442505	112.36	
81.438	0.0439453	112.36	
81.439	0.0427246	112.36	
81.44	0.0405884	112.36	
81.441	0.038147	112.36	
81.442	0.0350952	112.36	
81.443	0.0317383	112.36	
81.444	0.0280762	112.36	
81.445	0.0244141	112.36	
81.446	0.0213623	112.36	
81.447	0.0186157	112.36	
81.448	0.0167847	112.36	
81.449	0.0161743	112.36	
81.45	0.0167847	112.36	
81.451	0.0186157	112.36	
81.452	0.020752	112.36	
81.453	0.0238037	112.36	
81.454	0.0280762	112.36	
81.455	0.0332642	112.36	
81.456	0.0396729	112.36	
81.457	0.0469971	112.36	
81.458	0.0552368	112.36	
81.459	0.0643921	112.36	
81.46	0.0738525	112.36	
81.461	0.083313	112.36	
81.462	0.0921631	112.36	
81.463	0.100403	112.36	
81.464	0.107422	112.36	
81.465	0.11322	112.36	
81.466	0.118408	112.36	
81.467	0.122681	112.36	
81.468	0.126038	112.36	
81.469	0.128479	112.36	
81.47	0.130005	112.36	
81.471	0.13092	112.36	
81.472	0.130615	112.36	
81.473	0.129395	112.36	
81.474	0.128479	112.36	
81.475	0.128174	112.36	
81.476	0.1297	112.36	
81.477	0.132751	112.36	
81.478	0.137634	112.36	
81.479	0.144958	112.36	
81.48	0.154114	112.36	
81.481	0.16449	112.36	
81.482	0.175171	112.36	
81.483	0.185547	112.36	
81.484	0.195007	112.36	
81.485	0.203857	112.36	
81.486	0.211792	112.36	
81.487	0.219727	112.36	
81.488	0.227661	112.36	
81.489	0.235596	112.36	
81.49	0.24292	112.36	
81.491	0.249023	112.36	
81.492	0.253296	112.36	
81.493	0.255432	112.36	
81.494	0.255432	112.36	
81.495	0.254517	112.36	
81.496	0.252991	112.36	
81.497	0.250854	112.36	
81.498	0.248718	112.36	
81.499	0.245667	112.36	
81.5	0.242615	112.36	
81.501	0.239258	112.36	
81.502	0.236206	112.36	
81.503	0.232849	112.36	
81.504	0.229187	112.36	
81.505	0.224304	112.36	
81.506	0.218811	112.36	
81.507	0.212708	112.36	
81.508	0.205994	112.36	
81.509	0.198975	112.36	
81.51	0.191345	112.36	
81.511	0.183105	112.36	
81.512	0.175171	112.36	
81.513	0.167236	112.36	
81.514	0.159912	112.36	
81.515	0.152893	112.36	
81.516	0.146484	112.36	
81.517	0.140686	112.36	
81.518	0.135193	112.36	
81.519	0.130005	112.36	
81.52	0.124817	112.36	
81.521	0.119629	112.36	
81.522	0.113831	112.36	
81.523	0.108032	112.36	
81.524	0.103149	112.36	
81.525	0.0991821	112.36	
81.526	0.0961304	112.36	
81.527	0.0933838	112.36	
81.528	0.0897217	112.36	
81.529	0.0848389	112.36	
81.53	0.0790405	112.36	
81.531	0.0720215	112.36	
81.532	0.0643921	112.36	
81.533	0.0558472	112.36	
81.534	0.0466919	112.36	
81.535	0.038147	112.36	
81.536	0.0311279	112.36	
81.537	0.0259399	112.36	
81.538	0.0228882	112.36	
81.539	0.0216675	112.36	
81.54	0.0219727	112.36	
81.541	0.0228882	112.36	
81.542	0.0238037	112.36	
81.543	0.0241089	112.36	
81.544	0.0238037	112.36	
81.545	0.022583	112.36	
81.546	0.0210571	112.36	
81.547	0.0198364	112.36	
81.548	0.0183105	112.36	
81.549	0.0164795	112.36	
81.55	0.0140381	112.36	
81.551	0.0109863	112.36	
81.552	0.00701904	112.36	
81.553	0.00244141	112.36	
81.554	-0.00305176	112.36	
81.555	-0.00976563	112.36	
81.556	-0.0170898	112.36	
81.557	-0.0250244	112.36	
81.558	-0.0320435	112.36	
81.559	-0.0387573	112.36	
81.56	-0.0445557	112.36	
81.561	-0.0494385	112.36	
81.562	-0.0537109	112.36	
81.563	-0.0570679	112.36	
81.564	-0.0595093	112.36	
81.565	-0.06073	112.36	
81.566	-0.0604248	112.36	
81.567	-0.0592041	112.36	
81.568	-0.0570679	112.36	
81.569	-0.0549316	112.36	
81.57	-0.0531006	112.36	
81.571	-0.0518799	112.36	
81.572	-0.0512695	112.36	
81.573	-0.0515747	112.36	
81.574	-0.0521851	112.36	
81.575	-0.0537109	112.36	
81.576	-0.0561523	112.36	
81.577	-0.0582886	112.36	
81.578	-0.0598145	112.36	
81.579	-0.0598145	112.36	
81.58	-0.0579834	112.36	
81.581	-0.0543213	112.36	
81.582	-0.0494385	112.36	
81.583	-0.0436401	112.36	
81.584	-0.0372314	112.36	
81.585	-0.0308228	112.36	
81.586	-0.0244141	112.36	
81.587	-0.0192261	112.36	
81.588	-0.0143433	112.36	
81.589	-0.00946045	112.36	
81.59	-0.00488281	112.36	
81.591	-0.000915527	112.36	
81.592	0.00274658	112.36	
81.593	0.00488281	112.36	
81.594	0.00610352	112.36	
81.595	0.00640869	112.36	
81.596	0.00549316	112.36	
81.597	0.00335693	112.36	
81.598	-0.000305176	112.36	
81.599	-0.00518799	112.36	
81.6	-0.0100708	112.36	
81.601	-0.0143433	112.36	
81.602	-0.0177002	112.36	
81.603	-0.0195313	112.36	
81.604	-0.0210571	112.36	
81.605	-0.0219727	112.36	
81.606	-0.022583	112.36	
81.607	-0.0228882	112.36	
81.608	-0.0231934	112.36	
81.609	-0.0238037	112.36	
81.61	-0.0250244	112.36	
81.611	-0.0268555	112.36	
81.612	-0.0286865	112.36	
81.613	-0.0308228	112.36	
81.614	-0.032959	112.36	
81.615	-0.03479	112.36	
81.616	-0.0363159	112.36	
81.617	-0.0372314	112.36	
81.618	-0.0375366	112.36	
81.619	-0.0375366	112.36	
81.62	-0.0369263	112.36	
81.621	-0.0360107	112.36	
81.622	-0.03479	112.36	
81.623	-0.032959	112.36	
81.624	-0.0311279	112.36	
81.625	-0.0292969	112.36	
81.626	-0.0280762	112.36	
81.627	-0.027771	112.36	
81.628	-0.0274658	112.36	
81.629	-0.0274658	112.36	
81.63	-0.027771	112.36	
81.631	-0.0280762	112.36	
81.632	-0.0286865	112.36	
81.633	-0.0292969	112.36	
81.634	-0.0308228	112.36	
81.635	-0.032959	112.36	
81.636	-0.0360107	112.36	
81.637	-0.0402832	112.36	
81.638	-0.045166	112.36	
81.639	-0.0506592	112.36	
81.64	-0.055542	112.36	
81.641	-0.0601196	112.36	
81.642	-0.0643921	112.36	
81.643	-0.0680542	112.36	
81.644	-0.0717163	112.36	
81.645	-0.0750732	112.36	
81.646	-0.0790405	112.36	
81.647	-0.0830078	112.36	
81.648	-0.0869751	112.36	
81.649	-0.0912476	112.36	
81.65	-0.0949097	112.36	
81.651	-0.0985718	112.36	
81.652	-0.101929	112.36	
81.653	-0.104675	112.36	
81.654	-0.106506	112.36	
81.655	-0.108032	112.36	
81.656	-0.108643	112.36	
81.657	-0.108948	112.36	
81.658	-0.108337	112.36	
81.659	-0.107117	112.36	
81.66	-0.105286	112.36	
81.661	-0.103455	112.36	
81.662	-0.101013	112.36	
81.663	-0.0982666	112.36	
81.664	-0.0949097	112.36	
81.665	-0.0918579	112.36	
81.666	-0.0891113	112.36	
81.667	-0.0878906	112.36	
81.668	-0.0875854	112.36	
81.669	-0.0878906	112.36	
81.67	-0.0888062	112.36	
81.671	-0.0891113	112.36	
81.672	-0.0894165	112.36	
81.673	-0.0891113	112.36	
81.674	-0.0881958	112.36	
81.675	-0.0869751	112.36	
81.676	-0.0857544	112.36	
81.677	-0.0839233	112.36	
81.678	-0.0820923	112.36	
81.679	-0.0796509	112.36	
81.68	-0.0772095	112.36	
81.681	-0.0744629	112.36	
81.682	-0.071106	112.36	
81.683	-0.0671387	112.36	
81.684	-0.0631714	112.36	
81.685	-0.0588989	112.36	
81.686	-0.0552368	112.36	
81.687	-0.0515747	112.36	
81.688	-0.0485229	112.36	
81.689	-0.0457764	112.36	
81.69	-0.0430298	112.36	
81.691	-0.0396729	112.36	
81.692	-0.0350952	112.36	
81.693	-0.0289917	112.36	
81.694	-0.0213623	112.36	
81.695	-0.0128174	112.36	
81.696	-0.00335693	112.36	
81.697	0.00579834	112.36	
81.698	0.0143433	112.36	
81.699	0.022583	112.36	
81.7	0.0311279	112.36	
81.701	0.039978	112.36	
81.702	0.0500488	112.36	
81.703	0.0613403	112.36	
81.704	0.0741577	112.36	
81.705	0.0891113	112.36	
81.706	0.10498	112.36	
81.707	0.12085	112.36	
81.708	0.134583	112.36	
81.709	0.144653	112.36	
81.71	0.150146	112.36	
81.711	0.151062	112.36	
81.712	0.14801	112.36	
81.713	0.140991	112.36	
81.714	0.130615	112.36	
81.715	0.117188	112.36	
81.716	0.101013	112.36	
81.717	0.0823975	112.36	
81.718	0.0616455	112.36	
81.719	0.0405884	112.36	
81.72	0.0201416	112.36	
81.721	0.000610352	112.36	
81.722	-0.0177002	112.36	
81.723	-0.0344849	112.36	
81.724	-0.0500488	112.36	
81.725	-0.0637817	112.36	
81.726	-0.0747681	112.36	
81.727	-0.0830078	112.36	
81.728	-0.0888062	112.36	
81.729	-0.0921631	112.36	
81.73	-0.0930786	112.36	
81.731	-0.0921631	112.36	
81.732	-0.0897217	112.36	
81.733	-0.0872803	112.36	
81.734	-0.0848389	112.36	
81.735	-0.083313	112.36	
81.736	-0.0830078	112.36	
81.737	-0.0839233	112.36	
81.738	-0.0863647	112.36	
81.739	-0.0906372	112.36	
81.74	-0.0967407	112.36	
81.741	-0.10437	112.36	
81.742	-0.11322	112.36	
81.743	-0.12207	112.36	
81.744	-0.13031	112.36	
81.745	-0.137329	112.36	
81.746	-0.142822	112.36	
81.747	-0.147095	112.36	
81.748	-0.150146	112.36	
81.749	-0.151978	112.36	
81.75	-0.153503	112.36	
81.751	-0.155029	112.36	
81.752	-0.157776	112.36	
81.753	-0.160828	112.36	
81.754	-0.164795	112.36	
81.755	-0.169373	112.36	
81.756	-0.17395	112.36	
81.757	-0.178528	112.36	
81.758	-0.1828	112.36	
81.759	-0.187073	112.36	
81.76	-0.19104	112.36	
81.761	-0.195007	112.36	
81.762	-0.198669	112.36	
81.763	-0.202026	112.36	
81.764	-0.204773	112.36	
81.765	-0.206604	112.36	
81.766	-0.20752	112.36	
81.767	-0.207214	112.36	
81.768	-0.205688	112.36	
81.769	-0.203552	112.36	
81.77	-0.201721	112.36	
81.771	-0.199585	112.36	
81.772	-0.197449	112.36	
81.773	-0.195007	112.36	
81.774	-0.192261	112.36	
81.775	-0.190125	112.36	
81.776	-0.188293	112.36	
81.777	-0.186768	112.36	
81.778	-0.185242	112.36	
81.779	-0.183716	112.36	
81.78	-0.182495	112.36	
81.781	-0.180969	112.36	
81.782	-0.179443	112.36	
81.783	-0.177002	112.36	
81.784	-0.174255	112.36	
81.785	-0.171204	112.36	
81.786	-0.168457	112.36	
81.787	-0.165405	112.36	
81.788	-0.162964	112.36	
81.789	-0.160828	112.36	
81.79	-0.158997	112.36	
81.791	-0.157166	112.36	
81.792	-0.155334	112.36	
81.793	-0.153503	112.36	
81.794	-0.150757	112.36	
81.795	-0.147095	112.36	
81.796	-0.141907	112.36	
81.797	-0.135498	112.36	
81.798	-0.129395	112.36	
81.799	-0.123596	112.36	
81.8	-0.118408	112.36	
81.801	-0.113525	112.36	
81.802	-0.108643	112.36	
81.803	-0.104065	112.36	
81.804	-0.100098	112.36	
81.805	-0.0964355	112.36	
81.806	-0.0924683	112.36	
81.807	-0.088501	112.36	
81.808	-0.0842285	112.36	
81.809	-0.0808716	112.36	
81.81	-0.0793457	112.36	
81.811	-0.0796509	112.36	
81.812	-0.0817871	112.36	
81.813	-0.0857544	112.36	
81.814	-0.0906372	112.36	
81.815	-0.0964355	112.36	
81.816	-0.102234	112.36	
81.817	-0.107422	112.36	
81.818	-0.111084	112.36	
81.819	-0.112915	112.36	
81.82	-0.112305	112.36	
81.821	-0.108337	112.36	
81.822	-0.100098	112.36	
81.823	-0.0863647	112.36	
81.824	-0.065918	112.36	
81.825	-0.0372314	112.36	
81.826	-0.000305176	112.36	
81.827	0.045166	112.36	
81.828	0.0982666	112.36	
81.829	0.158386	112.36	
81.83	0.224915	112.36	
81.831	0.296936	112.36	
81.832	0.374451	112.36	
81.833	0.457153	112.36	
81.834	0.544128	112.36	
81.835	0.633545	112.36	
81.836	0.723572	112.36	
81.837	0.812378	112.36	
81.838	0.899048	112.36	
81.839	0.983276	112.36	
81.84	1.06323	112.36	
81.841	1.138	112.36	
81.842	1.20575	112.36	
81.843	1.26495	112.36	
81.844	1.31409	112.36	
81.845	1.35315	112.36	
81.846	1.38062	112.36	
81.847	1.39679	112.36	
81.848	1.40106	112.36	
81.849	1.39252	112.36	
81.85	1.37085	112.36	
81.851	1.33575	112.36	
81.852	1.28754	112.36	
81.853	1.2262	112.36	
81.854	1.15143	112.36	
81.855	1.06354	112.36	
81.856	0.963135	112.36	
81.857	0.851135	112.36	
81.858	0.72937	112.36	
81.859	0.59967	112.36	
81.86	0.464783	112.36	
81.861	0.327148	112.36	
81.862	0.188599	112.36	
81.863	0.0512695	112.36	
81.864	-0.0827026	112.36	
81.865	-0.210571	112.36	
81.866	-0.330505	112.36	
81.867	-0.440369	112.36	
81.868	-0.538025	112.36	
81.869	-0.622253	112.36	
81.87	-0.692139	112.36	
81.871	-0.747681	112.36	
81.872	-0.78949	112.36	
81.873	-0.817871	112.36	
81.874	-0.833435	112.36	
81.875	-0.836182	112.36	
81.876	-0.827637	112.36	
81.877	-0.808716	112.36	
81.878	-0.781555	112.36	
81.879	-0.748596	112.36	
81.88	-0.71106	112.36	
81.881	-0.670776	112.36	
81.882	-0.628662	112.36	
81.883	-0.586243	112.36	
81.884	-0.544128	112.36	
81.885	-0.503235	112.36	
81.886	-0.464783	112.36	
81.887	-0.429382	112.36	
81.888	-0.397644	112.36	
81.889	-0.369263	112.36	
81.89	-0.344849	112.36	
81.891	-0.324097	112.36	
81.892	-0.307312	112.36	
81.893	-0.293884	112.36	
81.894	-0.284119	112.36	
81.895	-0.2771	112.36	
81.896	-0.272827	112.36	
81.897	-0.270386	112.36	
81.898	-0.269165	112.36	
81.899	-0.26825	112.36	
81.9	-0.266724	112.36	
81.901	-0.263672	112.36	
81.902	-0.259399	112.36	
81.903	-0.253601	112.36	
81.904	-0.247498	112.36	
81.905	-0.240784	112.36	
81.906	-0.233765	112.36	
81.907	-0.22644	112.36	
81.908	-0.218201	112.36	
81.909	-0.209351	112.36	
81.91	-0.200195	112.36	
81.911	-0.19043	112.36	
81.912	-0.180664	112.36	
81.913	-0.171204	112.36	
81.914	-0.162964	112.36	
81.915	-0.15686	112.36	
81.916	-0.153198	112.36	
81.917	-0.152588	112.36	
81.918	-0.154724	112.36	
81.919	-0.158997	112.36	
81.92	-0.1651	112.36	
81.921	-0.173035	112.36	
81.922	-0.182495	112.36	
81.923	-0.192261	112.36	
81.924	-0.202026	112.36	
81.925	-0.210876	112.36	
81.926	-0.218811	112.36	
81.927	-0.22583	112.36	
81.928	-0.232239	112.36	
81.929	-0.237732	112.36	
81.93	-0.242615	112.36	
81.931	-0.246277	112.36	
81.932	-0.248413	112.36	
81.933	-0.249023	112.36	
81.934	-0.247803	112.36	
81.935	-0.245972	112.36	
81.936	-0.24292	112.36	
81.937	-0.239258	112.36	
81.938	-0.234985	112.36	
81.939	-0.230103	112.36	
81.94	-0.22522	112.36	
81.941	-0.220337	112.36	
81.942	-0.21637	112.36	
81.943	-0.213623	112.36	
81.944	-0.212402	112.36	
81.945	-0.212402	112.36	
81.946	-0.213623	112.36	
81.947	-0.215149	112.36	
81.948	-0.21637	112.36	
81.949	-0.216675	112.36	
81.95	-0.21637	112.36	
81.951	-0.214844	112.36	
81.952	-0.212708	112.36	
81.953	-0.210266	112.36	
81.954	-0.20752	112.36	
81.955	-0.204468	112.36	
81.956	-0.201416	112.36	
81.957	-0.197449	112.36	
81.958	-0.192871	112.36	
81.959	-0.187073	112.36	
81.96	-0.180359	112.36	
81.961	-0.17334	112.36	
81.962	-0.166016	112.36	
81.963	-0.158386	112.36	
81.964	-0.151367	112.36	
81.965	-0.144653	112.36	
81.966	-0.139465	112.36	
81.967	-0.135193	112.36	
81.968	-0.131531	112.36	
81.969	-0.127563	112.36	
81.97	-0.122375	112.36	
81.971	-0.115662	112.36	
81.972	-0.107117	112.36	
81.973	-0.0976563	112.36	
81.974	-0.0881958	112.36	
81.975	-0.0796509	112.36	
81.976	-0.0714111	112.36	
81.977	-0.0643921	112.36	
81.978	-0.0579834	112.36	
81.979	-0.0518799	112.36	
81.98	-0.0460815	112.36	
81.981	-0.0405884	112.36	
81.982	-0.0357056	112.36	
81.983	-0.0314331	112.36	
81.984	-0.0280762	112.36	
81.985	-0.0256348	112.36	
81.986	-0.0241089	112.36	
81.987	-0.0234985	112.36	
81.988	-0.0234985	112.36	
81.989	-0.0234985	112.36	
81.99	-0.0238037	112.36	
81.991	-0.0241089	112.36	
81.992	-0.0241089	112.36	
81.993	-0.0231934	112.36	
81.994	-0.0216675	112.36	
81.995	-0.0183105	112.36	
81.996	-0.0128174	112.36	
81.997	-0.00488281	112.36	
81.998	0.00488281	112.36	
81.999	0.0164795	112.36	
82	0.0283813	112.36	
82.001	0.0396729	112.36	
82.002	0.0500488	112.36	
82.003	0.0592041	112.36	
82.004	0.0680542	112.36	
82.005	0.0769043	112.36	
82.006	0.0860596	112.36	
82.007	0.0952148	112.36	
82.008	0.10376	112.36	
82.009	0.111084	112.36	
82.01	0.116882	112.36	
82.011	0.120544	112.36	
82.012	0.12207	112.36	
82.013	0.12146	112.36	
82.014	0.119629	112.36	
82.015	0.116272	112.36	
82.016	0.11261	112.36	
82.017	0.108337	112.36	
82.018	0.103455	112.36	
82.019	0.0979614	112.36	
82.02	0.0927734	112.36	
82.021	0.0875854	112.36	
82.022	0.0823975	112.36	
82.023	0.0769043	112.36	
82.024	0.0704956	112.36	
82.025	0.0643921	112.36	
82.026	0.0588989	112.36	
82.027	0.0540161	112.36	
82.028	0.0500488	112.36	
82.029	0.0469971	112.36	
82.03	0.0448608	112.36	
82.031	0.043335	112.36	
82.032	0.0421143	112.36	
82.033	0.0415039	112.36	
82.034	0.0411987	112.36	
82.035	0.0408936	112.36	
82.036	0.0411987	112.36	
82.037	0.0418091	112.36	
82.038	0.0421143	112.36	
82.039	0.0418091	112.36	
82.04	0.0405884	112.36	
82.041	0.0387573	112.36	
82.042	0.0357056	112.36	
82.043	0.0323486	112.36	
82.044	0.0286865	112.36	
82.045	0.0247192	112.36	
82.046	0.0213623	112.36	
82.047	0.0189209	112.36	
82.048	0.0170898	112.36	
82.049	0.0158691	112.36	
82.05	0.0146484	112.36	
82.051	0.0131226	112.36	
82.052	0.0112915	112.36	
82.053	0.0100708	112.36	
82.054	0.00915527	112.36	
82.055	0.00854492	112.36	
82.056	0.00793457	112.36	
82.057	0.00701904	112.36	
82.058	0.00579834	112.36	
82.059	0.00427246	112.36	
82.06	0.00213623	112.36	
82.061	-0.000610352	112.36	
82.062	-0.00396729	112.36	
82.063	-0.00823975	112.36	
82.064	-0.0134277	112.36	
82.065	-0.0195313	112.36	
82.066	-0.0256348	112.36	
82.067	-0.0314331	112.36	
82.068	-0.0366211	112.36	
82.069	-0.0421143	112.36	
82.07	-0.0473022	112.36	
82.071	-0.0527954	112.36	
82.072	-0.0582886	112.36	
82.073	-0.0631714	112.36	
82.074	-0.0671387	112.36	
82.075	-0.0692749	112.36	
82.076	-0.0695801	112.36	
82.077	-0.0683594	112.36	
82.078	-0.0656128	112.36	
82.079	-0.0622559	112.36	
82.08	-0.0585938	112.36	
82.081	-0.0552368	112.36	
82.082	-0.0518799	112.36	
82.083	-0.0485229	112.36	
82.084	-0.045166	112.36	
